time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
2.584995,-0.098458,-0.000818,-0.048324,-0.011875
2.589995,-0.098691,-0.000906,-0.045302,-0.010757
2.594994,-0.098909,-0.000962,-0.042333,-0.004612
2.599994,-0.099112,-0.001120,-0.039425,-0.005771
2.604994,-0.099300,-0.000045,-0.036524,0.020686
2.609993,-0.099474,-0.000067,-0.033809,0.026363
2.614993,-0.099636,0.000096,-0.031355,0.029369
2.619992,-0.099786,0.000273,-0.029144,0.029668
2.624992,-0.099926,0.000457,-0.027195,0.031019
2.629992,-0.100056,0.000470,-0.025437,0.041205
2.634991,-0.100179,0.000712,-0.023904,0.041236
2.639991,-0.100294,0.000843,-0.022593,0.049795
2.644991,-0.100404,0.001156,-0.021515,0.052844
2.649990,-0.100509,0.001242,-0.020615,0.029814
2.654990,-0.100610,0.001427,-0.019896,0.031185
2.659990,-0.100707,0.001818,-0.019321,0.050058
2.664989,-0.100803,0.002118,-0.018895,0.051477
2.669989,-0.100896,0.002059,-0.018607,0.039850
2.674989,-0.100989,0.002304,-0.018449,0.041582
2.679988,-0.101081,0.002481,-0.018419,0.041264
2.684988,-0.101173,0.002734,-0.018524,0.043183
2.689987,-0.101266,0.002823,-0.018772,0.039878
2.694987,-0.101361,0.003068,-0.019195,0.040712
2.699987,-0.101459,0.002684,-0.019802,0.027552
2.704986,-0.101560,-0.004645,-0.020586,0.040923
2.709986,-0.101666,-0.004380,-0.021520,0.038984
2.714986,-0.101777,-0.004151,-0.022580,0.037106
2.719985,-0.101893,-0.003967,-0.023748,0.034701
2.724985,-0.102016,-0.003759,-0.024988,0.034094
2.729985,-0.102144,-0.003711,-0.026262,0.037191
2.734984,-0.102280,-0.003488,-0.027551,0.036245
2.739984,-0.102421,-0.003340,-0.028809,0.036405
2.744983,-0.102569,-0.003123,-0.030025,0.034741
2.749983,-0.102723,-0.003026,-0.031194,0.023059
2.754983,-0.102882,-0.002901,-0.032336,0.017591
2.759982,-0.103047,-0.002861,-0.033445,0.014122
2.764982,-0.103217,-0.002777,-0.034474,0.013237
2.769982,-0.103393,-0.002929,-0.035447,0.005971
2.774981,-0.103573,-0.002897,-0.036307,0.003415
2.779981,-0.103756,-0.002721,-0.037081,0.010209
2.784981,-0.103944,-0.002662,-0.037784,0.008762
2.789980,-0.104135,-0.001904,-0.038411,0.028223
2.794980,-0.104329,-0.001739,-0.038975,0.028358
2.799979,-0.104525,-0.001883,-0.039510,0.022651
2.804979,-0.104724,-0.007759,-0.040025,-0.028459
2.809979,-0.104926,-0.007525,-0.040545,-0.037076
2.814978,-0.105130,-0.007753,-0.041079,-0.039098
2.819978,-0.105337,-0.008210,-0.041602,-0.026313
2.824978,-0.105547,-0.008375,-0.042085,-0.025681
2.829977,-0.105758,-0.008403,-0.042477,-0.030583
2.834977,-0.105971,-0.008591,-0.042742,-0.033065
2.839977,-0.106186,-0.008681,-0.042858,-0.043204
2.844976,-0.106400,-0.008938,-0.042809,-0.039959
2.849976,-0.106613,-0.009057,-0.042585,-0.030517
2.854975,-0.106825,-0.009236,-0.042180,-0.029008
2.859975,-0.107034,-0.009307,-0.041614,-0.024425
2.864975,-0.107240,-0.009444,-0.040907,-0.021096
2.869974,-0.107442,-0.009506,-0.040021,-0.019536
2.874974,-0.107639,-0.009621,-0.039040,-0.019667
2.879974,-0.107832,-0.009681,-0.038000,-0.018210
2.884973,-0.108018,-0.009789,-0.036912,-0.018109
2.889973,-0.108200,-0.009583,-0.035800,-0.007672
2.894973,-0.108375,-0.009626,-0.034711,-0.005787
2.899972,-0.108546,-0.009633,-0.033656,-0.004985
2.904972,-0.108711,-0.033463,-0.032603,-0.082798
2.909971,-0.108871,-0.033620,-0.031515,-0.088204
2.914971,-0.109025,-0.034140,-0.030341,-0.086377
2.919971,-0.109172,-0.034598,-0.029014,-0.080924
2.924970,-0.109313,-0.035092,-0.027423,-0.083534
2.929970,-0.109444,-0.035535,-0.025502,-0.075338
2.934970,-0.109565,-0.035985,-0.023181,-0.072351
2.939969,-0.109673,-0.036306,-0.020449,-0.067539
2.944969,-0.109766,-0.036705,-0.017334,-0.062824
2.949969,-0.109842,-0.036884,-0.013807,-0.047044
2.954968,-0.109900,-0.037163,-0.009929,-0.044445
2.959968,-0.109937,-0.037334,-0.005863,-0.041220
2.964967,-0.109953,-0.037577,-0.001421,-0.034922
2.969967,-0.109947,-0.037712,0.003249,-0.034741
2.974967,-0.109916,-0.037905,0.008048,-0.029142
2.979966,-0.109861,-0.037982,0.013078,-0.023815
2.984966,-0.109780,-0.038125,0.018157,-0.020842
2.989966,-0.109674,-0.038299,0.023213,-0.021361
2.994965,-0.109543,-0.038415,0.028275,-0.014836
2.999965,-0.109386,-0.038155,0.033269,-0.002874
3.004965,-0.109205,-0.027879,0.038490,-0.038635
3.009964,-0.108996,-0.028078,0.043885,-0.033726
3.014964,-0.108760,-0.028265,0.049402,-0.026718
3.019964,-0.108497,-0.028655,0.054927,-0.012077
3.024963,-0.108205,-0.028713,0.060530,-0.002971
3.029963,-0.107886,-0.028548,0.066106,-0.008079
3.034962,-0.107539,-0.028586,0.071619,-0.001828
3.039962,-0.107164,-0.028622,0.077047,0.006153
3.044962,-0.106763,-0.028571,0.082465,0.014005
3.049961,-0.106334,-0.028505,0.087765,0.020312
3.054961,-0.105880,-0.028368,0.092883,0.026702
3.059961,-0.105401,-0.028341,0.097930,0.027774
3.064960,-0.104896,-0.028163,0.102784,0.034317
3.069960,-0.104368,-0.027920,0.107518,0.040610
3.074960,-0.103817,-0.027672,0.111987,0.044482
3.079959,-0.103244,-0.027408,0.116332,0.051371
3.084959,-0.102650,-0.027093,0.120509,0.053915
3.089958,-0.102035,-0.026611,0.124505,0.064320
3.094958,-0.101401,-0.026212,0.128420,0.070390
3.099958,-0.100748,-0.026025,0.132099,0.072023
3.104957,-0.100077,-0.024559,0.135578,0.113387
3.109957,-0.099389,-0.023943,0.138873,0.110387
3.114957,-0.098685,-0.023285,0.141868,0.109762
3.119956,-0.097968,-0.022714,0.144522,0.104368
3.124956,-0.097238,-0.022080,0.146826,0.108587
3.129956,-0.096498,-0.021643,0.148812,0.109487
3.134955,-0.095749,-0.020982,0.150545,0.110933
3.139955,-0.094991,-0.020541,0.152010,0.113561
3.144954,-0.094228,-0.019864,0.153192,0.112023
3.149954,-0.093459,-0.019416,0.154066,0.109350
3.154954,-0.092687,-0.018758,0.154632,0.110160
3.159953,-0.091913,-0.018269,0.154863,0.116184
3.164953,-0.091139,-0.017576,0.154781,0.114413
3.169953,-0.090366,-0.017009,0.154429,0.120019
3.174952,-0.089595,-0.016294,0.153842,0.118369
3.179952,-0.088828,-0.015862,0.153052,0.115318
3.184952,-0.088066,-0.015180,0.152065,0.109558
3.189951,-0.087309,-0.014892,0.150893,0.103584
3.194951,-0.086559,-0.014274,0.149533,0.101270
3.199950,-0.085816,-0.013868,0.147970,0.096313
3.204950,-0.085081,-0.025761,0.146208,0.094686
3.209950,-0.084356,-0.025369,0.144285,0.090447
3.214949,-0.083640,-0.024828,0.142340,0.088461
3.219949,-0.082934,-0.024456,0.140387,0.086651
3.224949,-0.082238,-0.023944,0.138491,0.082302
3.229948,-0.081551,-0.023616,0.136648,0.079750
3.234948,-0.080873,-0.023151,0.134824,0.076779
3.239948,-0.080205,-0.022846,0.132961,0.072500
3.244947,-0.079545,-0.022422,0.131120,0.068057
3.249947,-0.078895,-0.022160,0.129264,0.067057
3.254946,-0.078255,-0.021760,0.127407,0.065677
3.259946,-0.077623,-0.021525,0.125588,0.059791
3.264946,-0.077001,-0.021167,0.123739,0.057732
3.269945,-0.076387,-0.020931,0.121904,0.056114
3.274945,-0.075784,-0.020603,0.120016,0.053811
3.279945,-0.075189,-0.020406,0.118149,0.050119
3.284944,-0.074604,-0.020117,0.116292,0.045997
3.289944,-0.074028,-0.019950,0.114471,0.040459
3.294944,-0.073461,-0.019713,0.112719,0.036398
3.299943,-0.072902,-0.019480,0.111040,0.037571
3.304943,-0.072352,-0.015470,0.109456,0.050804
3.309942,-0.071809,-0.015308,0.108016,0.050745
3.314942,-0.071273,-0.015005,0.106728,0.049545
3.319942,-0.070743,-0.014794,0.105605,0.047960
3.324941,-0.070218,-0.014512,0.104654,0.046933
3.329941,-0.069697,-0.014273,0.103849,0.044351
3.334941,-0.069180,-0.014005,0.103157,0.047651
3.339940,-0.068666,-0.013817,0.102543,0.045561
3.344940,-0.068155,-0.013548,0.101978,0.041994
3.349940,-0.067647,-0.013375,0.101420,0.040282
3.354939,-0.067141,-0.013138,0.100844,0.038767
3.359939,-0.066639,-0.012975,0.100228,0.039929
3.364938,-0.066140,-0.012734,0.099547,0.038930
3.369938,-0.065644,-0.012581,0.098805,0.036943
3.374938,-0.065152,-0.012365,0.098000,0.036476
3.379937,-0.064665,-0.012199,0.097101,0.032752
3.384937,-0.064183,-0.012005,0.096126,0.029548
3.389937,-0.063705,-0.011919,0.095053,0.027511
3.394936,-0.063233,-0.011764,0.093898,0.022939
3.399936,-0.062767,-0.011668,0.092686,0.023324
3.404936,-0.062308,-0.003416,0.091416,0.086378
3.409935,-0.061855,-0.003053,0.090081,0.085219
3.414935,-0.061408,-0.002549,0.088680,0.081330
3.419935,-0.060969,-0.002222,0.087154,0.080288
3.424934,-0.060539,-0.001744,0.085405,0.079017
3.429934,-0.060118,-0.001430,0.083444,0.075030
3.434933,-0.059707,-0.000983,0.081249,0.071999
3.439933,-0.059308,-0.000692,0.078786,0.068062
3.444933,-0.058922,-0.000284,0.076050,0.067904
3.449932,-0.058551,-0.000017,0.072998,0.065457
3.454932,-0.058196,0.000364,0.069706,0.061368
3.459932,-0.057857,0.000596,0.066275,0.055481
3.464931,-0.057537,0.000918,0.062675,0.049118
3.469931,-0.057235,0.001093,0.058917,0.044379
3.474931,-0.056952,0.001350,0.055005,0.038716
3.479930,-0.056689,0.001503,0.050931,0.032646
3.484930,-0.056447,0.001688,0.046692,0.026727
3.489929,-0.056226,0.001812,0.042456,0.023448
3.494929,-0.056027,0.001938,0.038213,0.016063
3.499929,-0.055848,0.001944,0.033977,0.012797
3.504928,-0.055691,0.024496,0.029713,0.111892
3.509928,-0.055555,0.025004,0.025453,0.107297
3.514928,-0.055441,0.025634,0.021201,0.100175
3.519927,-0.055348,0.026049,0.016872,0.095443
3.524927,-0.055277,0.026614,0.012321,0.089957
3.529927,-0.055230,0.026939,0.007468,0.085831
3.534926,-0.055208,0.027438,0.002274,0.078476
3.539926,-0.055213,0.027760,-0.003395,0.068119
3.544925,-0.055248,0.028153,-0.009511,0.061068
3.549925,-0.055316,0.028391,-0.016344,0.055017
3.554925,-0.055420,0.028697,-0.023708,0.042949
3.559924,-0.055561,0.028861,-0.031348,0.035616
3.564924,-0.055742,0.029052,-0.039312,0.022999
3.569924,-0.055963,0.029126,-0.047692,0.013520
3.574923,-0.056227,0.029181,-0.056090,0.001409
3.579923,-0.056532,0.029109,-0.064272,-0.010795
3.584923,-0.056877,0.029017,-0.072260,-0.024348
3.589922,-0.057262,0.028840,-0.080210,-0.033779
3.594922,-0.057687,0.028618,-0.087966,-0.045451
3.599921,-0.058150,0.028472,-0.095582,-0.053498
3.604921,-0.058650,0.038080,-0.103116,-0.196109
3.609921,-0.059188,0.037231,-0.110545,-0.202637
3.614920,-0.059763,0.035995,-0.117864,-0.212551
3.619920,-0.060373,0.035198,-0.124817,-0.218132
3.624920,-0.061017,0.033868,-0.131323,-0.228872
3.629919,-0.061692,0.032967,-0.137364,-0.240389
3.634919,-0.062395,0.031507,-0.142773,-0.248987
3.639919,-0.063123,0.030511,-0.147464,-0.255598
3.644918,-0.063873,0.028962,-0.151495,-0.262452
3.649918,-0.064641,0.027942,-0.154803,-0.261348
3.654917,-0.065423,0.026365,-0.157451,-0.266862
3.659917,-0.066216,0.025343,-0.159398,-0.268896
3.664917,-0.067017,0.023716,-0.160649,-0.274929
3.669916,-0.067823,0.022481,-0.161205,-0.281453
3.674916,-0.068628,0.020788,-0.161055,-0.283819
3.679916,-0.069431,0.019491,-0.160203,-0.290418
3.684915,-0.070228,0.017752,-0.158665,-0.288716
3.689915,-0.071015,0.016646,-0.156464,-0.286220
3.694915,-0.071789,0.014931,-0.153725,-0.283718
3.699914,-0.072548,0.013836,-0.150482,-0.278908
3.704914,-0.073290,0.006142,-0.146790,-0.241743
3.709913,-0.074012,0.005273,-0.142666,-0.244772
3.714913,-0.074712,0.003816,-0.138241,-0.239209
3.719913,-0.075389,0.002728,-0.133535,-0.232347
3.724912,-0.076042,0.001327,-0.128600,-0.231649
3.729912,-0.076669,0.000390,-0.123347,-0.231655
3.734912,-0.077269,-0.000998,-0.117755,-0.231759
3.739911,-0.077840,-0.001924,-0.111617,-0.225490
3.744911,-0.078379,-0.003268,-0.105135,-0.218923
3.749911,-0.078884,-0.004193,-0.098423,-0.222194
3.754910,-0.079356,-0.005520,-0.091363,-0.219883
3.759910,-0.079790,-0.006432,-0.083806,-0.217978
3.764910,-0.080185,-0.007726,-0.075892,-0.212410
3.769909,-0.080540,-0.008379,-0.067729,-0.197291
3.774909,-0.080853,-0.009554,-0.059087,-0.192994
3.779908,-0.081123,-0.009978,-0.050367,-0.175046
3.784908,-0.081347,-0.011017,-0.041289,-0.166642
3.789908,-0.081527,-0.011700,-0.032280,-0.164582
3.794907,-0.081661,-0.012671,-0.023288,-0.155132
3.799907,-0.081750,-0.013191,-0.013913,-0.146903
3.804907,-0.081791,0.002892,-0.004494,-0.081677
3.809906,-0.081784,0.002494,0.005139,-0.073020
3.814906,-0.081730,0.002069,0.014760,-0.065181
3.819906,-0.081628,0.001775,0.024084,-0.056282
3.824905,-0.081480,0.001461,0.033225,-0.046271
3.829905,-0.081288,0.001181,0.041734,-0.034501
3.834904,-0.081055,0.000990,0.049764,-0.025960
3.839904,-0.080784,0.000875,0.057174,-0.019787
3.844904,-0.080477,0.000764,0.064040,-0.016029
3.849903,-0.080137,0.000710,0.070443,-0.010928
3.854903,-0.079767,0.000648,0.076494,-0.007835
3.859903,-0.079368,0.000642,0.082044,-0.002738
3.864902,-0.078942,0.000633,0.087134,-0.000492
3.869902,-0.078492,0.000513,0.091672,-0.001830
3.874902,-0.078021,0.000507,0.095843,-0.000882
3.879901,-0.077531,0.000753,0.099589,0.010754
3.884901,-0.077023,0.000818,0.102965,0.013240
3.889900,-0.076499,0.000521,0.106009,0.003924
3.894900,-0.075960,0.000539,0.108804,0.003145
3.899900,-0.075408,0.000835,0.111312,0.011351
3.904899,-0.074845,0.003920,0.113617,0.060663
3.909899,-0.074270,0.004137,0.115666,0.059589
3.914899,-0.073687,0.004489,0.117396,0.057218
3.919898,-0.073095,0.004714,0.118822,0.055699
3.924898,-0.072498,0.005046,0.119909,0.052036
3.929898,-0.071896,0.005290,0.120624,0.050291
3.934897,-0.071292,0.005596,0.120930,0.049684
3.939897,-0.070687,0.005783,0.120814,0.050537
3.944896,-0.070085,0.006076,0.120286,0.044571
3.949896,-0.069486,0.006299,0.119344,0.051005
3.954896,-0.068893,0.006598,0.118025,0.046986
3.959895,-0.068308,0.006969,0.116346,0.055877
3.964895,-0.067732,0.007299,0.114389,0.052835
3.969895,-0.067166,0.007454,0.112243,0.045495
3.974894,-0.066612,0.007719,0.109893,0.039009
3.979894,-0.066070,0.008159,0.107314,0.044547
3.984894,-0.065542,0.008406,0.104577,0.033978
3.989893,-0.065027,0.008681,0.101731,0.033682
3.994893,-0.064528,0.008864,0.098790,0.025658
3.999892,-0.064043,0.009192,0.095726,0.025049
4.004892,-0.063574,0.011748,0.092489,0.018300
4.009892,-0.063121,0.012006,0.089074,0.011554
4.014892,-0.062687,0.012064,0.085472,0.002137
4.019891,-0.062271,0.011991,0.081662,0.001685
4.024891,-0.061874,0.011976,0.077667,-0.008556
4.029891,-0.061498,0.011932,0.073765,-0.015669
4.034890,-0.061141,0.011820,0.069878,-0.025782
4.039890,-0.060803,0.011703,0.066134,-0.029882
4.044889,-0.060482,0.011505,0.062830,-0.037263
4.049889,-0.060177,0.011334,0.060021,-0.043437
4.054889,-0.059883,0.011057,0.058005,-0.051308
4.059888,-0.059597,0.010843,0.056821,-0.054719
4.064888,-0.059314,0.010506,0.056651,-0.058221
4.069888,-0.059028,0.010321,0.057600,-0.055878
4.074887,-0.058734,0.009988,0.059725,-0.054522
4.079887,-0.058426,0.009745,0.063107,-0.055649
4.084887,-0.058096,0.009415,0.067941,-0.052965
4.089886,-0.057738,0.009006,0.074556,-0.059231
4.094886,-0.057341,0.008656,0.082776,-0.056168
4.099885,-0.056898,0.008378,0.092801,-0.055127
4.104885,-0.056398,0.015393,0.104840,0.056149
4.109885,-0.055833,0.015630,0.118770,0.064928
4.114884,-0.055193,0.016056,0.134163,0.081336
4.119884,-0.054474,0.016411,0.150446,0.088822
4.124884,-0.053671,0.016978,0.167692,0.107096
4.129883,-0.052778,0.017396,0.186060,0.123293
4.134883,-0.051789,0.018179,0.205615,0.145079
4.139883,-0.050700,0.018776,0.226061,0.160264
4.144882,-0.049506,0.019777,0.247153,0.181493
4.149882,-0.048206,0.020484,0.269081,0.188246
4.154881,-0.046791,0.021648,0.292030,0.206622
4.159881,-0.045262,0.022511,0.315203,0.221416
4.164881,-0.043615,0.023885,0.338819,0.242206
4.169880,-0.041849,0.024908,0.362880,0.261430
4.174880,-0.039961,0.026529,0.387471,0.287154
4.179880,-0.037947,0.027735,0.413045,0.304527
4.184879,-0.035801,0.029601,0.440248,0.330311
4.189879,-0.033515,0.030708,0.468699,0.342327
4.194879,-0.031081,0.032824,0.499015,0.375610
4.199878,-0.028493,0.034426,0.530069,0.397384
4.204878,-0.025750,0.047553,0.561134,0.538924
4.209877,-0.022849,0.049746,0.592698,0.560221
4.214877,-0.019790,0.053162,0.624664,0.593121
4.219877,-0.016567,0.055614,0.658025,0.612936
4.224876,-0.013179,0.059367,0.690542,0.646220
4.229876,-0.009630,0.062051,0.722660,0.662169
4.234876,-0.005921,0.066103,0.754583,0.699884
4.239875,-0.002052,0.068939,0.786386,0.720421
4.244875,0.001975,0.073320,0.818290,0.751076
4.249875,0.006162,0.076335,0.850001,0.769905
4.254874,0.010509,0.081020,0.882605,0.804027
4.259874,0.015021,0.084190,0.915610,0.823565
4.264874,0.019697,0.089203,0.948006,0.858429
4.269873,0.024532,0.092659,0.979745,0.881687
4.274873,0.029525,0.098023,1.011144,0.917174
4.279872,0.034675,0.101684,1.042440,0.938567
4.284872,0.039982,0.107383,1.073971,0.972025
4.289872,0.045448,0.111628,1.106288,1.006089
4.294871,0.051078,0.117736,1.138854,1.041138
4.299871,0.056869,0.121680,1.171103,1.061122
4.304871,0.062818,0.135692,1.202157,1.125655
4.309870,0.068919,0.140250,1.232185,1.147032
4.314870,0.075168,0.147198,1.261484,1.182307
4.319870,0.081561,0.151825,1.290000,1.209986
4.324869,0.088095,0.159159,1.317814,1.243821
4.329869,0.094765,0.164210,1.344646,1.257820
4.334868,0.101568,0.171811,1.371163,1.284058
4.339868,0.108502,0.176961,1.397269,1.308035
4.344868,0.115566,0.184865,1.423016,1.334781
4.349867,0.122758,0.190245,1.448826,1.358884
4.354867,0.130078,0.198465,1.473790,1.387889
4.359867,0.137521,0.204077,1.498771,1.406346
4.364866,0.145091,0.212572,1.523955,1.435642
4.369866,0.152785,0.218258,1.548668,1.449119
4.374866,0.160601,0.227002,1.572713,1.473813
4.379865,0.168536,0.232764,1.596440,1.481145
4.384865,0.176587,0.241691,1.619393,1.502975
4.389864,0.184753,0.247719,1.642192,1.522351
4.394864,0.193031,0.256904,1.664577,1.545260
4.399864,0.201420,0.263238,1.686600,1.564107
4.404863,0.209920,0.276648,1.708838,1.612674
4.409863,0.218529,0.283246,1.730556,1.623917
4.414863,0.227247,0.293035,1.751916,1.644551
4.419862,0.236068,0.299575,1.772403,1.659624
4.424862,0.244988,0.309587,1.791831,1.682883
4.429862,0.254004,0.316368,1.810640,1.698189
4.434861,0.263112,0.326611,1.828859,1.725021
4.439861,0.272310,0.333515,1.846507,1.732152
4.444860,0.281594,0.343939,1.863786,1.749761
4.449860,0.290965,0.350970,1.881076,1.762842
4.454860,0.300421,0.361580,1.897902,1.780380
4.459859,0.309961,0.368627,1.914752,1.786652
4.464859,0.319585,0.379386,1.931597,1.804186
4.469859,0.329294,0.386617,1.948433,1.817083
4.474858,0.339086,0.397551,1.964885,1.834785
4.479858,0.348958,0.404978,1.980966,1.848000
4.484858,0.358911,0.416098,1.996933,1.866232
4.489857,0.368942,0.423788,2.012246,1.882159
4.494857,0.379049,0.435110,2.027426,1.897767
4.499856,0.389231,0.442877,2.042595,1.909140
4.504856,0.399489,0.448247,2.057550,1.917159
4.509856,0.409821,0.455937,2.072219,1.923099
4.514855,0.420227,0.467500,2.087049,1.937148
4.519855,0.430706,0.475284,2.101715,1.947174
4.524855,0.441258,0.486983,2.116324,1.958413
4.529854,0.451883,0.494826,2.130812,1.969631
4.534854,0.462580,0.506675,2.144771,1.985793
4.539854,0.473345,0.514629,2.158638,1.999190
4.544853,0.484179,0.526656,2.172145,2.012500
4.549853,0.495080,0.534703,2.185535,2.016285
4.554852,0.506047,0.546835,2.198820,2.032422
4.559852,0.517081,0.554969,2.211802,2.039665
4.564852,0.528178,0.567228,2.224612,2.050551
4.569851,0.539339,0.575383,2.237117,2.056756
4.574851,0.550562,0.587755,2.249639,2.072371
4.579851,0.561848,0.596041,2.262027,2.079898
4.584850,0.573194,0.608544,2.274122,2.093526
4.589850,0.584600,0.616878,2.285945,2.099416
4.594850,0.596065,0.629503,2.297745,2.109296
4.599849,0.607589,0.637938,2.309314,2.116060
4.604849,0.619171,0.674134,2.321056,2.247165
4.609848,0.630811,0.683110,2.332788,2.252942
4.614848,0.642509,0.696647,2.344201,2.261411
4.619848,0.654263,0.705714,2.355152,2.267712
4.624847,0.666071,0.719338,2.365641,2.277768
4.629847,0.677929,0.728445,2.375510,2.284222
4.634847,0.689835,0.742159,2.384712,2.289982
4.639846,0.701784,0.751320,2.393242,2.295645
4.644846,0.713774,0.765110,2.401103,2.301657
4.649846,0.725802,0.774316,2.408342,2.301105
4.654845,0.737864,0.788133,2.415031,2.305926
4.659845,0.749958,0.797300,2.421375,2.304521
4.664845,0.762082,0.811128,2.427235,2.306015
4.669844,0.774235,0.820289,2.432630,2.304123
4.674844,0.786413,0.834125,2.437671,2.308903
4.679843,0.798616,0.843396,2.442333,2.309983
4.684843,0.810840,0.857249,2.446616,2.309320
4.689843,0.823086,0.866503,2.450669,2.309740
4.694842,0.835351,0.880368,2.454493,2.313916
4.699842,0.847634,0.889702,2.458058,2.318137
4.704842,0.859934,0.880129,2.461450,2.309376
4.709841,0.872251,0.889301,2.464678,2.310215
4.714841,0.884584,0.903163,2.467875,2.312155
4.719841,0.896934,0.912412,2.471138,2.313262
4.724840,0.909299,0.926290,2.474510,2.313203
4.729840,0.921683,0.935552,2.478142,2.313216
4.734839,0.934085,0.949439,2.482011,2.315444
4.739839,0.946507,0.958699,2.486100,2.313312
4.744839,0.958951,0.972577,2.490574,2.313051
4.749838,0.971418,0.981834,2.495448,2.314637
